Issue ID,Subject,Project,Subtasks,Subtasks ID,Stage
6190,4.1.2.4 Стратегии ТОРО,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6189,4.1.2.3 Технологические карты,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6188,4.1.2.2 Каталоги кодов ТОРО,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6187,4.1.2.1 Рабочие места,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6186,4.1.1.5 Формирование архива технических документов,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6185,4.1.1.4 Связь технических объектов с МВЗ и ОС,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6183,4.1.1.3 Определение точек измерения,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6182,4.1.1.2 Классификация оборудования,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6181,4.1.1.1 Ведение технических мест и единиц оборудования,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6180,Разработка W1-PM-012-01 Проверка срока поставки при добавлении материалов в ТОРО заказ...,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6178,Разработки на Этапе 4,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Разработка W1-PM-012-01 Проверка срока поставки при добавлении материалов в ТОРО заказ..., W1-PM-012-01 Проверка срока поставки при добавлении материалов в заказ-ТОРО и автоматическая активация резервирования, Настройка типа ошибки по плановым ценам, Проверка ТЗ","6180, 6580, 6631, 6736",
6176,Перенос диаграмм процессов в SolMan,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","4.1.1.1 Ведение технических мест и единиц оборудования, 4.1.1.2 Классификация оборудования, 4.1.1.3 Определение точек измерения, 4.1.1.4 Связь технических объектов с МВЗ и ОС, 4.1.1.5 Формирование архива технических документов, 4.1.2.1 Рабочие места, 4.1.2.2 Каталоги кодов ТОРО, 4.1.2.3 Технологические карты, 4.1.2.4 Стратегии ТОРО, 4.2.1.1 Регистрация отказов и неисправностей, 4.2.1.2 Анализ отказов и неисправностей, 4.2.1.3 Определение корректирующих воздействий, 4.2.1.4 Использование мобильных устройств для учета отказов и неисправностей, 4.2.2.1 Учет фактических значений наработки и эксплутационных показателей, 4.2.2.2 Использование мобильных устройств для учета состояния оборудования, 4.2.2.3 Анализ технического состояния технических объектов, 4.3.1.1 Калькуляция технологических карт, 4.3.1.2 Формирование годового план-графика (ППР), 4.3.1.3 Формирование квартального план-графика (ППР), 4.3.1.4 Формирование месячного план-графика (ППР), 4.3.1.5 Калькуляция план-графиков, 4.3.2.02 Контроль наличия бюджета на выполнение мероприятий ТОРО, 4.3.2.03 Проверка обеспеченности мероприятий ТОРО в материально-технических и трудовых ресурсах, 4.3.2.04 Выдача индивидуальных заданий, 4.3.2.06 Отпуск и списание МТР на ремонты, 4.3.2.07 Учет выполнения работ собственного персонала, 4.3.2.08 Учет выполнения работ подрядных организаций, 4.3.2.09 Расчет заказов ТОРО, 4.3.2.10 Закрытие заказов ТОРО, 4.3.2.11 Анализ выполнения мероприятий ТОРО, 4.3.1.6 Корректировка план-графиков с учетом бюджетных лимитов, 4.3.2.01 Создание и согласование заказов ТОРО, 4.3.2.05 Использование мобильных устройств для управления ремонтами","6181, 6182, 6183, 6185, 6186, 6187, 6188, 6189, 6190, 6201, 6202, 6203, 6204, 6205, 6206, 6210, 6211, 6212, 6213, 6214, 6215, 6218, 6219, 6220, 6222, 6223, 6224, 6225, 6226, 6227, 6228, 6229, 6230",
6173,Детальный рабочий план на Этап 5 Запуск и поддержка,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6172,Разработка методических и нормативных документов для Этапа 5 Запуск и поддержка,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6171,Разработка концепции поддержки промышленной эксплуатации,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6170,Миграция транзакционных данных. ЛДК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6169,Миграция транзакционных данных. СЦБК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6168,Миграция транзакционных данных. СУ.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6167,Миграция транзакционных данных. ВФК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6166,Миграция транзакционных данных,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Миграция транзакционных данных. ВФК., Миграция транзакционных данных. СУ., Миграция транзакционных данных. СЦБК., Миграция транзакционных данных. ЛДК., Подготовка протоколов миграции","6167, 6168, 6169, 6170, 6437",
6165,Сбор и подготовка транзакционных данных к миграции. ЛДК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6164,Сбор и подготовка транзакционных данных к миграции. СЦБК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Миграция потребностей по ремонтам в заказы ТОРО, Миграция кап. ремонтов","6369, 6370",
6163,Сбор и подготовка транзакционных данных к миграции. СУ.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6162,Сбор и подготовка транзакционных данных к миграции. ВФК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6161,Сбор и подготовка транзакционных данных к миграции,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Сбор и подготовка транзакционных данных к миграции. ВФК., Сбор и подготовка транзакционных данных к миграции. СУ., Сбор и подготовка транзакционных данных к миграции. СЦБК., Сбор и подготовка транзакционных данных к миграции. ЛДК.","6162, 6163, 6164, 6165",
6159,Проведение обучения конечных пользователей. СЦБК. Курс: Учет состояния оборудования,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6158,Проведение обучения конечных пользователей. СУ. Курс: Учет состояния оборудования,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6157,Проведение обучения конечных пользователей. СЦБК. Курс: Учет отказов и неисправностей,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6156,Проведение обучения конечных пользователей. СУ. Курс: Учет отказов и неисправностей,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6155,Проведение обучения конечных пользователей. СУ. Курс: Ведение справочников,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6154,Проведение обучения конечных пользователей. СЦБК. Курс: Ведение справочников,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6153,Загрузка данных справочников. ЛДК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6152,Загрузка данных справочников. СЦБК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6151,Загрузка данных справочников. СУ.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6150,Загрузка данных справочников. ВФК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6149,Загрузка данных справочников	,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Загрузка данных справочников. ВФК., Загрузка данных справочников. СУ., Загрузка данных справочников. СЦБК., Загрузка данных справочников. ЛДК.","6150, 6151, 6152, 6153",
6148,Подготовка данных справочников. ЛДК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6147,Подготовка данных справочников. СЦБК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6146,Подготовка данных справочников. СУ.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6142,Подготовка данных справочников. ВФК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6141,Подготовка данных справочников	,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Подготовка данных справочников. ВФК., Подготовка данных справочников. СУ., Подготовка данных справочников. СЦБК., Подготовка данных справочников. ЛДК.","6142, 6146, 6147, 6148",
6136,Актуализация учебных материалов к обучению пользователей,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6135,Курс Учет отказов и неисправностей. Практические задания и тестовые примеры в системе. Регистрация дефекта оборудования,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6134,Курс Учет отказов и неисправностей. Практические задания и тестовые примеры в системе. Регистрация простоя оборудования,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6133,Проведение обучения конечных пользователей. ЛДК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6132,Проведение обучения конечных пользователей. СЦБК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Проведение обучения конечных пользователей. СЦБК. Курс: Ведение справочников, Проведение обучения конечных пользователей. СЦБК. Курс: Учет отказов и неисправностей, Проведение обучения конечных пользователей. СЦБК. Курс: Учет состояния оборудования","6154, 6157, 6159",
6131,Проведение обучения конечных пользователей. СУ.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Проведение обучения конечных пользователей. СУ. Курс: Ведение справочников, Проведение обучения конечных пользователей. СУ. Курс: Учет отказов и неисправностей, Проведение обучения конечных пользователей. СУ. Курс: Учет состояния оборудования","6155, 6156, 6158",
6130,Проведение обучения конечных пользователей. ВФК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6129,Проведение обучения конечных пользователей,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Проведение обучения конечных пользователей. ВФК., Проведение обучения конечных пользователей. СУ., Проведение обучения конечных пользователей. СЦБК., Проведение обучения конечных пользователей. ЛДК.","6130, 6131, 6132, 6133",
6128,Подготовка списка конечных пользователей с присвоенными ролями . ЛДК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6127,Подготовка списка конечных пользователей с присвоенными ролями. СЦБК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6126,Подготовка списка конечных пользователей с присвоенными ролями . СУ.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6125,Подготовка списка конечных пользователей с присвоенными ролями ,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6124,Подготовка списка конечных пользователей с присвоенными ролями	,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Подготовка списка конечных пользователей с присвоенными ролями , Подготовка списка конечных пользователей с присвоенными ролями . СУ., Подготовка списка конечных пользователей с присвоенными ролями. СЦБК., Подготовка списка конечных пользователей с присвоенными ролями . ЛДК., Актуализация списка обучающихся в SEN","6125, 6126, 6127, 6128, 6701",
6123,4.2.1.1 Регистрация отказов и неисправностей. Инструкция: Регистрация дефекта оборудования,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6122,Устранение замечаний интеграционного тестирования к Этапу 4. ЛДК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6121,Устранение замечаний интеграционного тестирования к Этапу 4. СЦБК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6120,Устранение замечаний интеграционного тестирования к Этапу 4. СУ.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6119,Устранение замечаний интеграционного тестирования к Этапу 4. ВФК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6118,Устранение замечаний интеграционного тестирования к Этапу 4 ,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Устранение замечаний интеграционного тестирования к Этапу 4. ВФК., Устранение замечаний интеграционного тестирования к Этапу 4. СУ., Устранение замечаний интеграционного тестирования к Этапу 4. СЦБК., Устранение замечаний интеграционного тестирования к Этапу 4. ЛДК.","6119, 6120, 6121, 6122",
6117,Задачи этапа 4 ,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Устранение замечаний интеграционного тестирования к Этапу 4 , Подготовка списка конечных пользователей с присвоенными ролями	, Проведение обучения конечных пользователей, Актуализация учебных материалов к обучению пользователей, Подготовка данных справочников	, Загрузка данных справочников	, Сбор и подготовка транзакционных данных к миграции, Миграция транзакционных данных, Разработка концепции поддержки промышленной эксплуатации, Разработка методических и нормативных документов для Этапа 5 Запуск и поддержка, Детальный рабочий план на Этап 5 Запуск и поддержка, Перенос диаграмм процессов в SolMan, Тест 1 дня, Актуализация учебных материалов, Корректировка ролей, Разработка графика ввода информации при продуктивном старте, Подготовка к продуктивному старту в Сегеже, Настройка системы, Обучение новых сотрудников проектной команды, ЗНИ, Протоколы миграции справочников и основных данных, Протоколы миграции транзакционных данных, Протоколы ФТ по разработкам этапа 4, Защита вариантов в отчетах","6118, 6124, 6129, 6136, 6141, 6149, 6161, 6166, 6171, 6172, 6173, 6176, 6372, 6476, 6575, 6577, 6592, 6597, 6600, 6604, 6703, 6704, 6808, 6830",
6115,4.2.2.3 Анализ технического состояния технических объектов. Инструкция,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6114,4.2.2.2 Использование мобильных устройств для учета состояния оборудования. Инструкция,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6113,4.2.2.1 Учет фактических значений наработки и эксплуатационных показателей. Инструкции,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6112,4.2.1.4 Использование мобильных устройств для учета отказов и неисправностей. Инструкция,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6111,4.2.1.3 Определение корректирующих воздействий. Инструкция,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6110,4.2.1.1 Регистрация отказов и неисправностей. Инструкция: Регистрация простоя оборудования,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6109,4.2.1.2 Анализ отказов и неисправностей. Инструкция,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6108,Курс Планирование мероприятий ТОРО,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Курс Планирование мероприятий ТОРО. Презентации к обучению, Курс Планирование мероприятий ТОРО. Контрольные тесты, Курс Планирование мероприятий ТОРО. Практические задания и тестовые примеры в системе, Курс Планирование мероприятий ТОРО. Инструкции пользователей","6195, 6196, 6197, 6198",
6107,Курс Учет состояния оборудования. Инструкции пользователей,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","4.2.2.1 Учет фактических значений наработки и эксплуатационных показателей. Инструкции, 4.2.2.2 Использование мобильных устройств для учета состояния оборудования. Инструкция, 4.2.2.3 Анализ технического состояния технических объектов. Инструкция","6113, 6114, 6115",
6106,Курс Учет состояния оборудования. Практические задания и тестовые примеры в системе,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6105,Курс Учет состояния оборудования. Контрольные тесты,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6104,Курс Учет состояния оборудования. Презентации к обучению,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6103,Курс Учет состояния оборудования,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Курс Учет состояния оборудования. Презентации к обучению, Курс Учет состояния оборудования. Контрольные тесты, Курс Учет состояния оборудования. Практические задания и тестовые примеры в системе, Курс Учет состояния оборудования. Инструкции пользователей","6104, 6105, 6106, 6107",
6102,Курс Учет отказов и неисправностей. Инструкции пользователей,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","4.2.1.2 Анализ отказов и неисправностей. Инструкция, 4.2.1.1 Регистрация отказов и неисправностей. Инструкция: Регистрация простоя оборудования, 4.2.1.3 Определение корректирующих воздействий. Инструкция, 4.2.1.4 Использование мобильных устройств для учета отказов и неисправностей. Инструкция, 4.2.1.1 Регистрация отказов и неисправностей. Инструкция: Регистрация дефекта оборудования","6109, 6110, 6111, 6112, 6123",
6101,Курс Учет отказов и неисправностей. Практические задания и тестовые примеры в системе,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Курс Учет отказов и неисправностей. Практические задания и тестовые примеры в системе. Регистрация простоя оборудования, Курс Учет отказов и неисправностей. Практические задания и тестовые примеры в системе. Регистрация дефекта оборудования","6134, 6135",
6100,Курс Учет отказов и неисправностей. Контрольные тесты,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6099,Курс Учет отказов и неисправностей. Презентации к обучению,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6098,Курс Учет отказов и неисправностей,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Курс Учет отказов и неисправностей. Презентации к обучению, Курс Учет отказов и неисправностей. Контрольные тесты, Курс Учет отказов и неисправностей. Практические задания и тестовые примеры в системе, Курс Учет отказов и неисправностей. Инструкции пользователей","6099, 6100, 6101, 6102",
6097,Курс Ведение справочников. Инструкции пользователей,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6096,Курс Ведение справочников. Практические задания и тестовые примеры в системе,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6095,Курс Ведение справочников. Контрольные тесты,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6094,Курс Ведение справочников. Презентации к обучению,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6093,Курс Ведение справочников,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Курс Ведение справочников. Презентации к обучению, Курс Ведение справочников. Контрольные тесты, Курс Ведение справочников. Практические задания и тестовые примеры в системе, Курс Ведение справочников. Инструкции пользователей","6094, 6095, 6096, 6097",
6092,Тиражирование типовых ролей на оргуровни,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6089,Устранение замечаний интеграционного тестирования на Этапе 3 Реализация ЛДК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6088,Устранение замечаний интеграционного тестирования на Этапе 3 Реализация СЦБК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6087,Переложить списки пользователей в шаблон от БЕ,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6085,тест,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6082,Обучение ключевых пользователей. Совмещено с ИТ. ЛДК..,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6081,Обучение ключевых пользователей. Совмещено с ИТ. ВФК..,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6080,Обучение ключевых пользователей. Совмещено с ИТ. СУ.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6079,Обучение ключевых пользователей. Совмещено с ИТ. СЦБК.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6078,Обучение ключевых пользователей. Совмещено с ИТ.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Обучение ключевых пользователей. Совмещено с ИТ. СЦБК., Обучение ключевых пользователей. Совмещено с ИТ. СУ., Обучение ключевых пользователей. Совмещено с ИТ. ВФК.., Обучение ключевых пользователей. Совмещено с ИТ. ЛДК..","6079, 6080, 6081, 6082",
6077,Обсуждение шаблона документа для присвоения ролей конечным пользователям,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",Переложить списки пользователей в шаблон от БЕ,6087,
6075,Выверка объектов полномочий ,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Тест ролей, Тест ролей, Тест ролей","6373, 6374, 6375",
6074,Реестр организационных уровней,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6073,Настройка ролей и полномочий в системе,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Реестр организационных уровней, Выверка объектов полномочий , Обсуждение шаблона документа для присвоения ролей конечным пользователям, Тиражирование типовых ролей на оргуровни, Отчет по плановым ценам, Массовый ввод подтверждений","6074, 6075, 6077, 6092, 6544, 6545",
6072,Курс Ведение технических объектов. Инструкции пользователей.,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6071,Курс Ведение технических объектов. Практические задания и тестовые примеры в системе,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6070,Курс Ведение технических объектов. Контрольные тесты,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6069,Курс Ведение технических объектов. Презентации к обучению,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6068,Курс Ведение технических объектов,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Курс Ведение технических объектов. Презентации к обучению, Курс Ведение технических объектов. Контрольные тесты, Курс Ведение технических объектов. Практические задания и тестовые примеры в системе, Курс Ведение технических объектов. Инструкции пользователей.","6069, 6070, 6071, 6072",
6067,Разработка учебных материалов к обучению пользователей	,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Курс Ведение технических объектов, Курс Ведение справочников, Курс Учет отказов и неисправностей, Курс Учет состояния оборудования, Курс Планирование мероприятий ТОРО, Курс Исполнение мероприятий ТОРО, Проверка учебных материалов","6068, 6093, 6098, 6103, 6108, 6244, 6581",
6065,Подготовка списка ключевых пользователей ЛДК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6064,Разработка плана обучения ключевых пользователей ВФК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6063,Разработка плана обучения ключевых пользователей СУ,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6062,Разработка плана обучения ключевых пользователей СЦБК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6061,Разработка плана обучения ключевых пользователей,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Разработка плана обучения ключевых пользователей СЦБК, Разработка плана обучения ключевых пользователей СУ, Разработка плана обучения ключевых пользователей ВФК, Подготовка списка ключевых пользователей ЛДК","6062, 6063, 6064, 6065",
6060,Устранение замечаний интеграционного тестирования на Этапе 3 Реализация	ВФК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6058,Подготовка списка ключевых пользователей ЛДК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6057,Подготовка списка ключевых пользователей ВФК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6056,Подготовка списка ключевых пользователей СУ,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6055,Подготовка списка ключевых пользователей СЦБК,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6054,Подготовка списка ключевых пользователей,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Подготовка списка ключевых пользователей СЦБК, Подготовка списка ключевых пользователей СУ, Подготовка списка ключевых пользователей ВФК, Подготовка списка ключевых пользователей ЛДК","6055, 6056, 6057, 6058",
6053,Разработка методических и нормативных документов для Этапа 4,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",Регламенты ТОРО,6383,
6052,Устранение замечаний интеграционного тестирования на Этапе 3 Реализация	,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Устранение замечаний интеграционного тестирования на Этапе 3 Реализация	ВФК, Устранение замечаний интеграционного тестирования на Этапе 3 Реализация СЦБК, Устранение замечаний интеграционного тестирования на Этапе 3 Реализация ЛДК","6060, 6088, 6089",
6049,Разработка шаблонов миграции данных,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6048,Актуализация Реестра разработок в части ТОРО,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6047,Реализация разработок в соответствие с согласованным реестром,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6046,Настройка системы на основе концептуального дизайна в ландшафте Заказчика,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6045,Разработка Проектных решений Этапа 3 Реализация,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6044,Задачи Этапа 3 по ФТТ,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""","Реализация интерфейсов между  системами, Разработка Проектных решений Этапа 3 Реализация, Настройка системы на основе концептуального дизайна в ландшафте Заказчика, Реализация разработок в соответствие с согласованным реестром, Актуализация Реестра разработок в части ТОРО, Разработка шаблонов миграции данных, Устранение замечаний интеграционного тестирования на Этапе 3 Реализация	, Разработка методических и нормативных документов для Этапа 4, Подготовка списка ключевых пользователей, Разработка плана обучения ключевых пользователей, Разработка учебных материалов к обучению пользователей	, Настройка ролей и полномочий в системе, Обучение ключевых пользователей. Совмещено с ИТ., тест","6015, 6045, 6046, 6047, 6048, 6049, 6052, 6053, 6054, 6061, 6067, 6073, 6078, 6085",
6043,Протестировать настройки задач в Redmine,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
6042,Gротестировать настройки задач в Redmine,"SAP19019_GKSEG_01 ГК ""Сегежа"" генподрядчик ""БерингПойнт""",,,
